2016-05-23T16:33:18.640  1.58986335e+11 -5.32518522e+09 -9.15639481e+09,-2.52182161e+11 -2.22619150e+11  1.05488072e+10
2016-05-24T10:05:02.192  1.58703817e+11 -3.22521256e+09 -9.10415887e+09,-2.51840259e+11 -2.22791699e+11  1.05263446e+10
2016-05-25T03:36:45.743  1.58400433e+11 -1.12481617e+09 -9.05072596e+09,-2.51494860e+11 -2.22961155e+11  1.05037359e+10
2016-05-25T21:08:29.295  1.58076092e+11  9.75728754e+08 -8.99609558e+09,-2.51145966e+11 -2.23127513e+11  1.04809812e+10
2016-05-26T14:40:12.846  1.57730706e+11  3.07614349e+09 -8.94026755e+09,-2.50793576e+11 -2.23290765e+11  1.04580806e+10
2016-05-27T08:11:56.397  1.57364192e+11  5.17614591e+09 -8.88324201e+09,-2.50437691e+11 -2.23450905e+11  1.04350343e+10
2016-05-28T01:43:39.949  1.56976475e+11  7.27545059e+09 -8.82501949e+09,-2.50078311e+11 -2.23607926e+11  1.04118423e+10
2016-05-28T19:15:23.500  1.56567481e+11  9.37376889e+09 -8.76560087e+09,-2.49715435e+11 -2.23761821e+11  1.03885048e+10
2016-05-29T12:47:07.052  1.56137145e+11  1.14708091e+10 -8.70498737e+09,-2.49349063e+11 -2.23912585e+11  1.03650218e+10
2016-05-30T06:18:50.603  1.55685405e+11  1.35662767e+10 -8.64318059e+09,-2.48979196e+11 -2.24060209e+11  1.03413936e+10
2016-05-30T23:50:34.154  1.55212207e+11  1.56598742e+10 -8.58018252e+09,-2.48605832e+11 -2.24204686e+11  1.03176201e+10
2016-05-31T17:22:17.706  1.54717502e+11  1.77513014e+10 -8.51599550e+09,-2.48228971e+11 -2.24346010e+11  1.02937015e+10
2016-06-01T10:54:01.257  1.54201246e+11  1.98402557e+10 -8.45062228e+09,-2.47848613e+11 -2.24484173e+11  1.02696378e+10
2016-06-02T04:25:44.809  1.53663401e+11  2.19264321e+10 -8.38406598e+09,-2.47464757e+11 -2.24619168e+11  1.02454293e+10
2016-06-02T21:57:28.360  1.53103938e+11  2.40095235e+10 -8.31633012e+09,-2.47077403e+11 -2.24750988e+11  1.02210758e+10
2016-06-03T15:29:11.911  1.52522830e+11  2.60892204e+10 -8.24741859e+09,-2.46686550e+11 -2.24879624e+11  1.01965777e+10
2016-06-04T09:00:55.463  1.51920060e+11  2.81652118e+10 -8.17733572e+09,-2.46292196e+11 -2.25005070e+11  1.01719348e+10
2016-06-05T02:32:39.014  1.51295616e+11  3.02371846e+10 -8.10608622e+09,-2.45894341e+11 -2.25127317e+11  1.01471474e+10
2016-06-05T20:04:22.566  1.50649493e+11  3.23048245e+10 -8.03367518e+09,-2.45492984e+11 -2.25246358e+11  1.01222154e+10
2016-06-06T13:36:06.117  1.49981692e+11  3.43678156e+10 -7.96010814e+09,-2.45088124e+11 -2.25362185e+11  1.00971390e+10
2016-06-07T07:07:49.668  1.49292221e+11  3.64258410e+10 -7.88539100e+09,-2.44679760e+11 -2.25474790e+11  1.00719183e+10
2016-06-08T00:39:33.220  1.48581096e+11  3.84785827e+10 -7.80953011e+09,-2.44267890e+11 -2.25584164e+11  1.00465532e+10
2016-06-08T18:11:16.771  1.47848338e+11  4.05257219e+10 -7.73253219e+09,-2.43852514e+11 -2.25690299e+11  1.00210439e+10
2016-06-09T11:43:00.322  1.47093976e+11  4.25669393e+10 -7.65440441e+09,-2.43433629e+11 -2.25793187e+11  9.99539041e+09
2016-06-10T05:14:43.874  1.46318047e+11  4.46019151e+10 -7.57515430e+09,-2.43011234e+11 -2.25892820e+11  9.96959281e+09
2016-06-10T22:46:27.425  1.45520593e+11  4.66303295e+10 -7.49478983e+09,-2.42585327e+11 -2.25989189e+11  9.94365116e+09
2016-06-11T16:18:10.977  1.44701665e+11  4.86518625e+10 -7.41331937e+09,-2.42155908e+11 -2.26082285e+11  9.91756551e+09
2016-06-12T09:49:54.528  1.43861321e+11  5.06661946e+10 -7.33075168e+09,-2.41722974e+11 -2.26172100e+11  9.89133590e+09
2016-06-13T03:21:38.079  1.42999623e+11  5.26730065e+10 -7.24709595e+09,-2.41286523e+11 -2.26258624e+11  9.86496239e+09
2016-06-13T20:53:21.631  1.42116646e+11  5.46719796e+10 -7.16236174e+09,-2.40846553e+11 -2.26341848e+11  9.83844502e+09
2016-06-14T14:25:05.182  1.41212466e+11  5.66627964e+10 -7.07655902e+09,-2.40403063e+11 -2.26421764e+11  9.81178383e+09
2016-06-15T07:56:48.734  1.40287172e+11  5.86451403e+10 -6.98969814e+09,-2.39956050e+11 -2.26498362e+11  9.78497886e+09
2016-06-16T01:28:32.285  1.39340855e+11  6.06186961e+10 -6.90178986e+09,-2.39505512e+11 -2.26571633e+11  9.75803015e+09
2016-06-16T19:00:15.836  1.38373616e+11  6.25831502e+10 -6.81284531e+09,-2.39051446e+11 -2.26641567e+11  9.73093774e+09
2016-06-17T12:31:59.388  1.37385564e+11  6.45381905e+10 -6.72287598e+09,-2.38593851e+11 -2.26708154e+11  9.70370164e+09
2016-06-18T06:03:42.939  1.36376813e+11  6.64835072e+10 -6.63189377e+09,-2.38132724e+11 -2.26771386e+11  9.67632190e+09
2016-06-18T23:35:26.490  1.35347485e+11  6.84187926e+10 -6.53991091e+09,-2.37668063e+11 -2.26831251e+11  9.64879853e+09
2016-06-19T17:07:10.042  1.34297709e+11  7.03437412e+10 -6.44694002e+09,-2.37199864e+11 -2.26887740e+11  9.62113156e+09
2016-06-20T10:38:53.593  1.33227621e+11  7.22580505e+10 -6.35299404e+09,-2.36728125e+11 -2.26940844e+11  9.59332100e+09
2016-06-21T04:10:37.145  1.32137363e+11  7.41614205e+10 -6.25808628e+09,-2.36252844e+11 -2.26990551e+11  9.56536687e+09
2016-06-21T21:42:20.696  1.31027085e+11  7.60535545e+10 -6.16223038e+09,-2.35774016e+11 -2.27036851e+11  9.53726918e+09
2016-06-22T15:14:04.247  1.29896944e+11  7.79341590e+10 -6.06544030e+09,-2.35291641e+11 -2.27079735e+11  9.50902795e+09
2016-06-23T08:45:47.799  1.28747103e+11  7.98029438e+10 -5.96773032e+09,-2.34805713e+11 -2.27119190e+11  9.48064318e+09
2016-06-24T02:17:31.350  1.27577731e+11  8.16596225e+10 -5.86911504e+09,-2.34316230e+11 -2.27155207e+11  9.45211487e+09
2016-06-24T19:49:14.902  1.26389004e+11  8.35039125e+10 -5.76960935e+09,-2.33823190e+11 -2.27187775e+11  9.42344303e+09
2016-06-25T13:20:58.453  1.25181104e+11  8.53355355e+10 -5.66922844e+09,-2.33326587e+11 -2.27216882e+11  9.39462765e+09
2016-06-26T06:52:42.004  1.23954220e+11  8.71542170e+10 -5.56798778e+09,-2.32826420e+11 -2.27242517e+11  9.36566873e+09
2016-06-27T00:24:25.556  1.22708547e+11  8.89596873e+10 -5.46590308e+09,-2.32322684e+11 -2.27264669e+11  9.33656626e+09
2016-06-27T17:56:09.107  1.21444284e+11  9.07516811e+10 -5.36299036e+09,-2.31815376e+11 -2.27283327e+11  9.30732023e+09
2016-06-28T11:27:52.658  1.20161638e+11  9.25299379e+10 -5.25926584e+09,-2.31304492e+11 -2.27298479e+11  9.27793063e+09
2016-06-29T04:59:36.210  1.18860822e+11  9.42942022e+10 -5.15474600e+09,-2.30790028e+11 -2.27310113e+11  9.24839744e+09
2016-06-29T22:31:19.761  1.17542051e+11  9.60442235e+10 -5.04944754e+09,-2.30271980e+11 -2.27318217e+11  9.21872064e+09
2016-06-30T16:03:03.313  1.16205549e+11  9.77797565e+10 -4.94338736e+09,-2.29750345e+11 -2.27322780e+11  9.18890021e+09
2016-07-01T09:34:46.864  1.14851543e+11  9.95005615e+10 -4.83658258e+09,-2.29225118e+11 -2.27323789e+11  9.15893612e+09
2016-07-02T03:06:30.415  1.13480267e+11  1.01206404e+11 -4.72905049e+09,-2.28696295e+11 -2.27321231e+11  9.12882835e+09
2016-07-02T20:38:13.967  1.12091957e+11  1.02897056e+11 -4.62080856e+09,-2.28163871e+11 -2.27315095e+11  9.09857685e+09
2016-07-03T14:09:57.518  1.10686856e+11  1.04572293e+11 -4.51187443e+09,-2.27627843e+11 -2.27305367e+11  9.06818161e+09
2016-07-04T07:41:41.069  1.09265209e+11  1.06231900e+11 -4.40226587e+09,-2.27088205e+11 -2.27292036e+11  9.03764258e+09
2016-07-05T01:13:24.621  1.07827268e+11  1.07875665e+11 -4.29200081e+09,-2.26544953e+11 -2.27275086e+11  9.00695972e+09
2016-07-05T18:45:08.172  1.06373287e+11  1.09503383e+11 -4.18109729e+09,-2.25998083e+11 -2.27254507e+11  8.97613299e+09
2016-07-06T12:16:51.723  1.04903525e+11  1.11114855e+11 -4.06957347e+09,-2.25447589e+11 -2.27230284e+11  8.94516234e+09
2016-07-07T05:48:35.275  1.03418243e+11  1.12709889e+11 -3.95744759e+09,-2.24893466e+11 -2.27202403e+11  8.91404772e+09
2016-07-07T23:20:18.826  1.01917708e+11  1.14288299e+11 -3.84473799e+09,-2.24335710e+11 -2.27170852e+11  8.88278908e+09
2016-07-08T16:52:02.378  1.00402187e+11  1.15849906e+11 -3.73146309e+09,-2.23774315e+11 -2.27135616e+11  8.85138637e+09
2016-07-09T10:23:45.929  9.88719528e+10  1.17394535e+11 -3.61764135e+09,-2.23209277e+11 -2.27096681e+11  8.81983952e+09
2016-07-10T03:55:29.480  9.73272794e+10  1.18922020e+11 -3.50329129e+09,-2.22640589e+11 -2.27054034e+11  8.78814847e+09
2016-07-10T21:27:13.032  9.57684439e+10  1.20432201e+11 -3.38843147e+09,-2.22068246e+11 -2.27007659e+11  8.75631316e+09
2016-07-11T14:58:56.583  9.41957258e+10  1.21924925e+11 -3.27308045e+09,-2.21492243e+11 -2.26957543e+11  8.72433352e+09
2016-07-12T08:30:40.134  9.26094067e+10  1.23400045e+11 -3.15725682e+09,-2.20912574e+11 -2.26903670e+11  8.69220949e+09
2016-07-13T02:02:23.686  9.10097702e+10  1.24857419e+11 -3.04097916e+09,-2.20329233e+11 -2.26846026e+11  8.65994098e+09
2016-07-13T19:34:07.237  8.93971016e+10  1.26296915e+11 -2.92426605e+09,-2.19742215e+11 -2.26784595e+11  8.62752792e+09
2016-07-14T13:05:50.788  8.77716878e+10  1.27718406e+11 -2.80713603e+09,-2.19151513e+11 -2.26719363e+11  8.59497023e+09
2016-07-15T06:37:34.340  8.61338172e+10  1.29121770e+11 -2.68960760e+09,-2.18557121e+11 -2.26650313e+11  8.56226782e+09
2016-07-16T00:09:17.891  8.44837792e+10  1.30506895e+11 -2.57169922e+09,-2.17959032e+11 -2.26577430e+11  8.52942061e+09
2016-07-16T17:41:01.443  8.28218640e+10  1.31873674e+11 -2.45342929e+09,-2.17357242e+11 -2.26500699e+11  8.49642852e+09
2016-07-17T11:12:44.994  8.11483630e+10  1.33222005e+11 -2.33481615e+09,-2.16751742e+11 -2.26420102e+11  8.46329144e+09
2016-07-18T04:44:28.545  7.94635678e+10  1.34551795e+11 -2.21587804e+09,-2.16142527e+11 -2.26335624e+11  8.43000928e+09
2016-07-18T22:16:12.097  7.77677706e+10  1.35862956e+11 -2.09663313e+09,-2.15529589e+11 -2.26247248e+11  8.39658195e+09
2016-07-19T15:47:55.648  7.60612636e+10  1.37155407e+11 -1.97709947e+09,-2.14912923e+11 -2.26154958e+11  8.36300933e+09
2016-07-20T09:19:39.199  7.43443393e+10  1.38429074e+11 -1.85729502e+09,-2.14292520e+11 -2.26058736e+11  8.32929133e+09
2016-07-21T02:51:22.751  7.26172898e+10  1.39683889e+11 -1.73723760e+09,-2.13668374e+11 -2.25958565e+11  8.29542784e+09
2016-07-21T20:23:06.302  7.08804069e+10  1.40919789e+11 -1.61694493e+09,-2.13040477e+11 -2.25854428e+11  8.26141874e+09
2016-07-22T13:54:49.853  6.91339819e+10  1.42136719e+11 -1.49643458e+09,-2.12408823e+11 -2.25746307e+11  8.22726392e+09
2016-07-23T07:26:33.405  6.73783056e+10  1.43334629e+11 -1.37572396e+09,-2.11773404e+11 -2.25634185e+11  8.19296326e+09
2016-07-24T00:58:16.956  6.56136678e+10  1.44513476e+11 -1.25483035e+09,-2.11134211e+11 -2.25518043e+11  8.15851664e+09
2016-07-24T18:30:00.508  6.38403573e+10  1.45673222e+11 -1.13377088e+09,-2.10491238e+11 -2.25397863e+11  8.12392393e+09
2016-07-25T12:01:44.059  6.20586618e+10  1.46813836e+11 -1.01256247e+09,-2.09844477e+11 -2.25273626e+11  8.08918501e+09
2016-07-26T05:33:27.610  6.02688678e+10  1.47935291e+11 -8.91221920e+08,-2.09193920e+11 -2.25145313e+11  8.05429975e+09
2016-07-26T23:05:11.162  5.84712601e+10  1.49037568e+11 -7.69765810e+08,-2.08539557e+11 -2.25012906e+11  8.01926800e+09
2016-07-27T16:36:54.713  5.66661223e+10  1.50120652e+11 -6.48210552e+08,-2.07881382e+11 -2.24876385e+11  7.98408963e+09
2016-07-28T10:08:38.264  5.48537361e+10  1.51184535e+11 -5.26572364e+08,-2.07219386e+11 -2.24735730e+11  7.94876451e+09
2016-07-29T03:40:21.816  5.30343813e+10  1.52229211e+11 -4.04867265e+08,-2.06553560e+11 -2.24590922e+11  7.91329247e+09
2016-07-29T21:12:05.367  5.12083359e+10  1.53254685e+11 -2.83111074e+08,-2.05883896e+11 -2.24441940e+11  7.87767339e+09
2016-07-30T14:43:48.918  4.93758758e+10  1.54260961e+11 -1.61319402e+08,-2.05210384e+11 -2.24288764e+11  7.84190710e+09
2016-07-31T08:15:32.470  4.75372747e+10  1.55248053e+11 -3.95076493e+07,-2.04533016e+11 -2.24131373e+11  7.80599344e+09
2016-08-01T01:47:16.021 4.56928040e+10 1.56215977e+11 8.23090000e+07,-2.03851783e+11 -2.23969747e+11  7.76993227e+09
2016-08-01T19:18:59.572 4.38427328e+10 1.57164754e+11 2.04115580e+08,-2.03166675e+11 -2.23803863e+11  7.73372342e+09
2016-08-02T12:50:43.124 4.19873276e+10 1.58094412e+11 3.25897346e+08,-2.02477684e+11 -2.23633701e+11  7.69736672e+09
2016-08-03T06:22:26.675 4.01268525e+10 1.59004981e+11 4.47639782e+08,-2.01784798e+11 -2.23459239e+11  7.66086200e+09
2016-08-03T23:54:10.226 3.82615688e+10 1.59896498e+11 5.69328596e+08,-2.01088010e+11 -2.23280454e+11  7.62420909e+09
2016-08-04T17:25:53.778 3.63917352e+10 1.60769001e+11 6.90949730e+08,-2.00387308e+11 -2.23097324e+11  7.58740782e+09
2016-08-05T10:57:37.329 3.45176074e+10 1.61622535e+11 8.12489359e+08,-1.99682683e+11 -2.22909827e+11  7.55045800e+09
2016-08-06T04:29:20.880 3.26394384e+10 1.62457149e+11 9.33933889e+08,-1.98974125e+11 -2.22717938e+11  7.51335945e+09
2016-08-06T22:01:04.432 3.07574783e+10 1.63272894e+11 1.05526997e+09,-1.98261623e+11 -2.22521636e+11  7.47611199e+09
2016-08-07T15:32:47.983 2.88719739e+10 1.64069827e+11 1.17648447e+09,-1.97545167e+11 -2.22320895e+11  7.43871543e+09
2016-08-08T09:04:31.534 2.69831694e+10 1.64848007e+11 1.29756453e+09,-1.96824746e+11 -2.22115692e+11  7.40116956e+09
2016-08-09T02:36:15.086 2.50913054e+10 1.65607499e+11 1.41849751e+09,-1.96100350e+11 -2.21906002e+11  7.36347420e+09
2016-08-09T20:07:58.637 2.31966198e+10 1.66348369e+11 1.53927099e+09,-1.95371966e+11 -2.21691801e+11  7.32562914e+09
2016-08-10T13:39:42.189 2.12993469e+10 1.67070688e+11 1.65987284e+09,-1.94639585e+11 -2.21473064e+11  7.28763417e+09
2016-08-11T07:11:25.740 1.93997181e+10 1.67774529e+11 1.78029112e+09,-1.93903195e+11 -2.21249765e+11  7.24948909e+09
2016-08-12T00:43:09.291 1.74979612e+10 1.68459969e+11 1.90051417e+09,-1.93162784e+11 -2.21021878e+11  7.21119369e+09
2016-08-12T18:14:52.843 1.55943011e+10 1.69127089e+11 2.02053054e+09,-1.92418340e+11 -2.20789376e+11  7.17274774e+09
2016-08-13T11:46:36.394 1.36889590e+10 1.69775970e+11 2.14032904e+09,-1.91669852e+11 -2.20552234e+11  7.13415103e+09
2016-08-14T05:18:19.945 1.17821531e+10 1.70406699e+11 2.25989871e+09,-1.90917307e+11 -2.20310424e+11  7.09540334e+09
2016-08-14T22:50:03.497 9.87409778e+09 1.71019363e+11 2.37922884e+09,-1.90160694e+11 -2.20063920e+11  7.05650443e+09
2016-08-15T16:21:47.048 7.96500448e+09 1.71614054e+11 2.49830893e+09,-1.89399999e+11 -2.19812692e+11  7.01745408e+09
2016-08-16T09:53:30.599 6.05508104e+09 1.72190865e+11 2.61712875e+09,-1.88635211e+11 -2.19556713e+11  6.97825205e+09
2016-08-17T03:25:14.151 4.14453192e+09 1.72749892e+11 2.73567828e+09,-1.87866316e+11 -2.19295954e+11  6.93889810e+09
2016-08-17T20:56:57.702 2.23355818e+09 1.73291232e+11 2.85394775e+09,-1.87093301e+11 -2.19030386e+11  6.89939199e+09
2016-08-18T14:28:41.253 3.22357492e+08 1.73814986e+11 2.97192760e+09,-1.86316154e+11 -2.18759979e+11  6.85973347e+09
2016-08-19T08:00:24.805 -1.58887591e+09  1.74321255e+11  3.08960851e+09,-1.85534860e+11 -2.18484705e+11  6.81992229e+09
2016-08-20T01:32:08.356 -3.49995118e+09  1.74810144e+11  3.20698140e+09,-1.84749406e+11 -2.18204531e+11  6.77995819e+09
2016-08-20T19:03:51.907 -5.41068087e+09  1.75281759e+11  3.32403739e+09,-1.83959778e+11 -2.17919428e+11  6.73984092e+09
2016-08-21T12:35:35.459 -7.32088093e+09  1.75736207e+11  3.44076786e+09,-1.83165962e+11 -2.17629363e+11  6.69957021e+09
2016-08-22T06:07:19.010 -9.23037068e+09  1.76173598e+11  3.55716437e+09,-1.82367944e+11 -2.17334306e+11  6.65914580e+09
2016-08-22T23:39:02.561 -1.11389728e+10  1.76594042e+11  3.67321872e+09,-1.81565709e+11 -2.17034223e+11  6.61856741e+09
2016-08-23T17:10:46.113 -1.30465133e+10  1.76997651e+11  3.78892292e+09,-1.80759242e+11 -2.16729082e+11  6.57783478e+09
2016-08-24T10:42:29.664 -1.49528217e+10  1.77384540e+11  3.90426921e+09,-1.79948529e+11 -2.16418850e+11  6.53694762e+09
2016-08-25T04:14:13.215 -1.68577304e+10  1.77754823e+11  4.01925001e+09,-1.79133555e+11 -2.16103492e+11  6.49590564e+09
2016-08-25T21:45:56.767 -1.87610757e+10  1.78108616e+11  4.13385798e+09,-1.78314303e+11 -2.15782975e+11  6.45470857e+09
2016-08-26T15:17:40.318 -2.06626966e+10  1.78446038e+11  4.24808596e+09,-1.77490759e+11 -2.15457262e+11  6.41335611e+09
2016-08-27T08:49:23.869 -2.25624356e+10  1.78767205e+11  4.36192702e+09,-1.76662906e+11 -2.15126320e+11  6.37184796e+09
2016-08-28T02:21:07.421 -2.44601385e+10  1.79072237e+11  4.47537440e+09,-1.75830728e+11 -2.14790111e+11  6.33018382e+09
2016-08-28T19:52:50.972 -2.63556542e+10  1.79361254e+11  4.58842155e+09,-1.74994209e+11 -2.14448598e+11  6.28836340e+09
2016-08-29T13:24:34.523 -2.82488346e+10  1.79634378e+11  4.70106212e+09,-1.74153332e+11 -2.14101746e+11  6.24638638e+09
2016-08-30T06:56:18.075 -3.01395351e+10  1.79891729e+11  4.81328995e+09,-1.73308081e+11 -2.13749515e+11  6.20425245e+09
2016-08-31T00:28:01.626 -3.20276137e+10  1.80133431e+11  4.92509906e+09,-1.72458437e+11 -2.13391868e+11  6.16196129e+09
2016-08-31T17:59:45.177 -3.39129320e+10  1.80359606e+11  5.03648366e+09,-1.71604385e+11 -2.13028764e+11  6.11951259e+09
2016-09-01T11:31:28.729 -3.57953542e+10  1.80570378e+11  5.14743813e+09,-1.70745905e+11 -2.12660165e+11  6.07690602e+09
2016-09-02T05:03:12.280 -3.76747477e+10  1.80765870e+11  5.25795706e+09,-1.69882980e+11 -2.12286029e+11  6.03414125e+09
2016-09-02T22:34:55.831 -3.95509829e+10  1.80946207e+11  5.36803519e+09,-1.69015592e+11 -2.11906316e+11  5.99121794e+09
2016-09-03T16:06:39.382 -4.14239330e+10  1.81111514e+11  5.47766743e+09,-1.68143721e+11 -2.11520984e+11  5.94813576e+09
2016-09-04T09:38:22.934 -4.32934742e+10  1.81261915e+11  5.58684887e+09,-1.67267351e+11 -2.11129990e+11  5.90489437e+09
2016-09-05T03:10:06.485 -4.51594855e+10  1.81397537e+11  5.69557478e+09,-1.66386460e+11 -2.10733291e+11  5.86149341e+09
2016-09-05T20:41:50.036 -4.70218486e+10  1.81518503e+11  5.80384056e+09,-1.65501030e+11 -2.10330843e+11  5.81793255e+09
2016-09-06T14:13:33.588 -4.88804482e+10  1.81624940e+11  5.91164180e+09,-1.64611041e+11 -2.09922600e+11  5.77421141e+09
2016-09-07T07:45:17.139 -5.07351716e+10  1.81716974e+11  6.01897424e+09,-1.63716473e+11 -2.09508518e+11  5.73032966e+09
2016-09-08T01:17:00.690 -5.25859088e+10  1.81794730e+11  6.12583376e+09,-1.62817305e+11 -2.09088550e+11  5.68628691e+09
2016-09-08T18:48:44.242 -5.44325526e+10  1.81858333e+11  6.23221641e+09,-1.61913517e+11 -2.08662649e+11  5.64208281e+09
2016-09-09T12:20:27.793 -5.62749982e+10  1.81907910e+11  6.33811838e+09,-1.61005088e+11 -2.08230766e+11  5.59771698e+09
2016-09-10T05:52:11.344 -5.81131435e+10  1.81943585e+11  6.44353601e+09,-1.60091996e+11 -2.07792853e+11  5.55318904e+09
2016-09-10T23:23:54.896 -5.99468889e+10  1.81965484e+11  6.54846578e+09,-1.59174220e+11 -2.07348860e+11  5.50849861e+09
2016-09-11T16:55:38.447 -6.17761374e+10  1.81973733e+11  6.65290429e+09,-1.58251737e+11 -2.06898736e+11  5.46364531e+09
2016-09-12T10:27:21.998 -6.36007943e+10  1.81968455e+11  6.75684832e+09,-1.57324526e+11 -2.06442430e+11  5.41862875e+09
2016-09-13T03:59:05.550 -6.54207675e+10  1.81949777e+11  6.86029474e+09,-1.56392563e+11 -2.05979888e+11  5.37344854e+09
2016-09-13T21:30:49.101 -6.72359672e+10  1.81917821e+11  6.96324059e+09,-1.55455825e+11 -2.05511058e+11  5.32810427e+09
2016-09-14T15:02:32.652 -6.90463058e+10  1.81872713e+11  7.06568299e+09,-1.54514289e+11 -2.05035884e+11  5.28259554e+09
2016-09-15T08:34:16.204 -7.08516983e+10  1.81814575e+11  7.16761923e+09,-1.53567931e+11 -2.04554312e+11  5.23692195e+09
2016-09-16T02:05:59.755 -7.26520617e+10  1.81743532e+11  7.26904670e+09,-1.52616727e+11 -2.04066283e+11  5.19108309e+09
2016-09-16T19:37:43.306 -7.44473153e+10  1.81659706e+11  7.36996291e+09,-1.51660651e+11 -2.03571742e+11  5.14507855e+09
2016-09-17T13:09:26.858 -7.62373806e+10  1.81563219e+11  7.47036550e+09,-1.50699678e+11 -2.03070628e+11  5.09890789e+09
2016-09-18T06:41:10.409 -7.80221813e+10  1.81454194e+11  7.57025220e+09,-1.49733784e+11 -2.02562882e+11  5.05257071e+09
2016-09-19T00:12:53.960 -7.98016430e+10  1.81332752e+11  7.66962088e+09,-1.48762943e+11 -2.02048442e+11  5.00606657e+09
2016-09-19T17:44:37.511 -8.15756937e+10  1.81199014e+11  7.76846951e+09,-1.47787126e+11 -2.01527246e+11  4.95939504e+09
2016-09-20T11:16:21.063 -8.33442631e+10  1.81053100e+11  7.86679614e+09,-1.46806309e+11 -2.00999231e+11  4.91255569e+09
2016-09-21T04:48:04.614 -8.51072832e+10  1.80895131e+11  7.96459896e+09,-1.45820464e+11 -2.00464331e+11  4.86554808e+09
2016-09-21T22:19:48.165 -8.68646875e+10  1.80725225e+11  8.06187625e+09,-1.44829563e+11 -1.99922480e+11  4.81837176e+09
2016-09-22T15:51:31.717 -8.86164119e+10  1.80543501e+11  8.15862637e+09,-1.43833577e+11 -1.99373611e+11  4.77102630e+09
2016-09-23T09:23:15.268 -9.03623940e+10  1.80350078e+11  8.25484781e+09,-1.42832478e+11 -1.98817654e+11  4.72351124e+09
2016-09-24T02:54:58.819 -9.21025730e+10  1.80145073e+11  8.35053913e+09,-1.41826237e+11 -1.98254540e+11  4.67582612e+09
2016-09-24T20:26:42.371 -9.38368904e+10  1.79928602e+11  8.44569898e+09,-1.40814824e+11 -1.97684196e+11  4.62797050e+09
2016-09-25T13:58:25.922 -9.55652889e+10  1.79700782e+11  8.54032611e+09,-1.39798210e+11 -1.97106549e+11  4.57994391e+09
2016-09-26T07:30:09.473 -9.72877135e+10  1.79461728e+11  8.63441936e+09,-1.38776362e+11 -1.96521524e+11  4.53174590e+09
2016-09-27T01:01:53.024 -9.90041104e+10  1.79211554e+11  8.72797764e+09,-1.37749251e+11 -1.95929045e+11  4.48337598e+09
2016-09-27T18:33:36.576 -1.00714428e+11  1.78950376e+11  8.82099996e+09,-1.36716843e+11 -1.95329033e+11  4.43483370e+09
2016-09-28T12:05:20.127 -1.02418615e+11  1.78678306e+11  8.91348540e+09,-1.35679107e+11 -1.94721409e+11  4.38611858e+09
2016-09-29T05:37:03.678 -1.04116624e+11  1.78395457e+11  9.00543312e+09,-1.34636011e+11 -1.94106090e+11  4.33723016e+09
2016-09-29T23:08:47.230 -1.05808408e+11  1.78101940e+11  9.09684236e+09,-1.33587519e+11 -1.93482993e+11  4.28816795e+09
2016-09-30T16:40:30.781 -1.07493920e+11  1.77797867e+11  9.18771243e+09,-1.32533599e+11 -1.92852034e+11  4.23893147e+09
2016-10-01T10:12:14.332 -1.09173117e+11  1.77483348e+11  9.27804272e+09,-1.31474215e+11 -1.92213124e+11  4.18952025e+09
2016-10-02T03:43:57.884 -1.10845956e+11  1.77158493e+11  9.36783267e+09,-1.30409332e+11 -1.91566175e+11  4.13993381e+09
2016-10-02T21:15:41.435 -1.12512396e+11  1.76823410e+11  9.45708182e+09,-1.29338914e+11 -1.90911095e+11  4.09017166e+09
2016-10-03T14:47:24.986 -1.14172397e+11  1.76478207e+11  9.54578975e+09,-1.28262925e+11 -1.90247791e+11  4.04023331e+09
2016-10-04T08:19:08.537 -1.15825921e+11  1.76122992e+11  9.63395612e+09,-1.27181327e+11 -1.89576168e+11  3.99011829e+09
2016-10-05T01:50:52.089 -1.17472930e+11  1.75757872e+11  9.72158065e+09,-1.26094082e+11 -1.88896127e+11  3.93982610e+09
2016-10-05T19:22:35.640 -1.19113390e+11  1.75382951e+11  9.80866311e+09,-1.25001151e+11 -1.88207569e+11  3.88935627e+09
2016-10-06T12:54:19.191 -1.20747264e+11  1.74998335e+11  9.89520335e+09,-1.23902495e+11 -1.87510390e+11  3.83870830e+09
2016-10-07T06:26:02.743 -1.22374521e+11  1.74604127e+11  9.98120126e+09,-1.22798073e+11 -1.86804486e+11  3.78788172e+09
2016-10-07T23:57:46.294 -1.23995129e+11  1.74200432e+11  1.00666568e+10,-1.21687846e+11 -1.86089750e+11  3.73687604e+09
2016-10-08T17:29:29.845 -1.25609055e+11  1.73787351e+11  1.01515700e+10,-1.20571770e+11 -1.85366070e+11  3.68569077e+09
2016-10-09T11:01:13.397 -1.27216272e+11  1.73364986e+11  1.02359409e+10,-1.19449804e+11 -1.84633334e+11  3.63432545e+09
2016-10-10T04:32:56.948 -1.28816750e+11  1.72933438e+11  1.03197695e+10,-1.18321905e+11 -1.83891427e+11  3.58277959e+09
2016-10-10T22:04:40.499 -1.30410463e+11  1.72492807e+11  1.04030562e+10,-1.17188027e+11 -1.83140228e+11  3.53105272e+09
2016-10-11T15:36:24.050 -1.31997383e+11  1.72043191e+11  1.04858010e+10,-1.16048126e+11 -1.82379617e+11  3.47914437e+09
